compound_id	disease_id	compound_name	disease_name	n_trials
DB00882	DOID:11612	Clomifene	polycystic ovary syndrome	53
DB00882	DOID:14227	Clomifene	azoospermia	1
DB00882	DOID:9352	Clomifene	type 2 diabetes mellitus	2
DB00882	DOID:9970	Clomifene	obesity	1
DB00883	DOID:10763	Isosorbide Dinitrate	hypertension	2
DB00883	DOID:3393	Isosorbide Dinitrate	coronary artery disease	4
DB00883	DOID:4989	Isosorbide Dinitrate	pancreatitis	1
DB00883	DOID:9352	Isosorbide Dinitrate	type 2 diabetes mellitus	1
DB00887	DOID:12849	Bumetanide	autistic disorder	1
DB00887	DOID:1826	Bumetanide	epilepsy syndrome	2
DB00887	DOID:9352	Bumetanide	type 2 diabetes mellitus	1
DB00888	DOID:0060073	Mechlorethamine	lymphatic system cancer	3
DB00888	DOID:1192	Mechlorethamine	peripheral nervous system neoplasm	1
DB00888	DOID:1319	Mechlorethamine	brain cancer	3
DB00888	DOID:2174	Mechlorethamine	ocular cancer	1
DB00888	DOID:2531	Mechlorethamine	hematologic cancer	27
DB00888	DOID:263	Mechlorethamine	kidney cancer	1
DB00888	DOID:2994	Mechlorethamine	germ cell cancer	1
DB00888	DOID:3070	Mechlorethamine	malignant glioma	2
DB00888	DOID:824	Mechlorethamine	periodontitis	1
DB00888	DOID:9352	Mechlorethamine	type 2 diabetes mellitus	1
DB00889	DOID:0060073	Granisetron	lymphatic system cancer	1
DB00889	DOID:10283	Granisetron	prostate cancer	1
DB00889	DOID:1192	Granisetron	peripheral nervous system neoplasm	1
DB00889	DOID:1612	Granisetron	breast cancer	2
DB00889	DOID:1725	Granisetron	peritoneum cancer	1
DB00889	DOID:1964	Granisetron	fallopian tube cancer	1
DB00889	DOID:2394	Granisetron	ovarian cancer	2
DB00889	DOID:2531	Granisetron	hematologic cancer	3
DB00889	DOID:2994	Granisetron	germ cell cancer	2
DB00889	DOID:2998	Granisetron	testicular cancer	2
DB00889	DOID:3070	Granisetron	malignant glioma	1
DB00889	DOID:363	Granisetron	uterine cancer	1
DB00889	DOID:4362	Granisetron	cervical cancer	1
DB00892	DOID:9835	Oxybuprocaine	refractive error	1
DB00898	DOID:0050425	Ethanol	restless legs syndrome	1
DB00898	DOID:0050741	Ethanol	alcohol dependence	25
DB00898	DOID:0050742	Ethanol	nicotine dependence	1
DB00898	DOID:10763	Ethanol	hypertension	1
DB00898	DOID:1094	Ethanol	attention deficit hyperactivity disorder	2
DB00898	DOID:11054	Ethanol	urinary bladder cancer	1
DB00898	DOID:1192	Ethanol	peripheral nervous system neoplasm	1
DB00898	DOID:1595	Ethanol	endogenous depression	4
DB00898	DOID:1781	Ethanol	thyroid cancer	1
DB00898	DOID:1793	Ethanol	pancreatic cancer	7
DB00898	DOID:1936	Ethanol	atherosclerosis	1
DB00898	DOID:2043	Ethanol	hepatitis B	1
DB00898	DOID:2377	Ethanol	multiple sclerosis	1
DB00898	DOID:3312	Ethanol	bipolar disorder	1
DB00898	DOID:3571	Ethanol	liver cancer	8
DB00898	DOID:4989	Ethanol	pancreatitis	1
DB00898	DOID:784	Ethanol	chronic kidney failure	1
DB00898	DOID:824	Ethanol	periodontitis	1
DB00898	DOID:9352	Ethanol	type 2 diabetes mellitus	5
DB00898	DOID:9744	Ethanol	type 1 diabetes mellitus	1
DB00898	DOID:9835	Ethanol	refractive error	1
DB00898	DOID:986	Ethanol	alopecia areata	1
DB00898	DOID:9970	Ethanol	obesity	1
DB00899	DOID:10283	Remifentanil	prostate cancer	1
DB00899	DOID:10763	Remifentanil	hypertension	3
DB00899	DOID:1319	Remifentanil	brain cancer	3
DB00899	DOID:13223	Remifentanil	uterine fibroid	1
DB00899	DOID:1324	Remifentanil	lung cancer	1
DB00899	DOID:14330	Remifentanil	Parkinson's disease	1
DB00899	DOID:1595	Remifentanil	endogenous depression	1
DB00899	DOID:1781	Remifentanil	thyroid cancer	2
DB00899	DOID:3393	Remifentanil	coronary artery disease	5
DB00899	DOID:4362	Remifentanil	cervical cancer	1
DB00899	DOID:7693	Remifentanil	abdominal aortic aneurysm	1
DB00899	DOID:8398	Remifentanil	osteoarthritis	1
DB00899	DOID:9835	Remifentanil	refractive error	1
DB00899	DOID:9970	Remifentanil	obesity	1
DB00900	DOID:1115	Didanosine	sarcoma	2
DB00900	DOID:635	Didanosine	acquired immunodeficiency syndrome	28
DB00903	DOID:1686	Ethacrynic acid	glaucoma	1
DB00904	DOID:0050741	Ondansetron	alcohol dependence	11
DB00904	DOID:0060073	Ondansetron	lymphatic system cancer	4
DB00904	DOID:10283	Ondansetron	prostate cancer	1
DB00904	DOID:1115	Ondansetron	sarcoma	1
DB00904	DOID:1192	Ondansetron	peripheral nervous system neoplasm	1
DB00904	DOID:1612	Ondansetron	breast cancer	3
DB00904	DOID:1793	Ondansetron	pancreatic cancer	2
DB00904	DOID:2394	Ondansetron	ovarian cancer	2
DB00904	DOID:2531	Ondansetron	hematologic cancer	10
DB00904	DOID:2994	Ondansetron	germ cell cancer	1
DB00904	DOID:2998	Ondansetron	testicular cancer	1
DB00904	DOID:3070	Ondansetron	malignant glioma	2
DB00904	DOID:3312	Ondansetron	bipolar disorder	1
DB00904	DOID:4362	Ondansetron	cervical cancer	1
DB00904	DOID:5419	Ondansetron	schizophrenia	6
DB00906	DOID:0050741	Tiagabine	alcohol dependence	1
DB00906	DOID:1826	Tiagabine	epilepsy syndrome	1
DB00906	DOID:5419	Tiagabine	schizophrenia	1
DB00907	DOID:1094	Cocaine	attention deficit hyperactivity disorder	1
DB00908	DOID:10652	Quinidine	Alzheimer's disease	5
DB00908	DOID:12849	Quinidine	autistic disorder	1
DB00908	DOID:14330	Quinidine	Parkinson's disease	1
DB00908	DOID:1595	Quinidine	endogenous depression	3
DB00908	DOID:2377	Quinidine	multiple sclerosis	1
DB00908	DOID:332	Quinidine	amyotrophic lateral sclerosis	1
DB00908	DOID:6364	Quinidine	migraine	1
DB00909	DOID:0050741	Zonisamide	alcohol dependence	4
DB00909	DOID:14330	Zonisamide	Parkinson's disease	1
DB00909	DOID:1826	Zonisamide	epilepsy syndrome	14
DB00909	DOID:3312	Zonisamide	bipolar disorder	2
DB00909	DOID:5419	Zonisamide	schizophrenia	2
DB00909	DOID:6364	Zonisamide	migraine	2
DB00909	DOID:9970	Zonisamide	obesity	3
DB00911	DOID:12365	Tinidazole	malaria	1
DB00912	DOID:14330	Repaglinide	Parkinson's disease	1
DB00912	DOID:9352	Repaglinide	type 2 diabetes mellitus	30
DB00912	DOID:9744	Repaglinide	type 1 diabetes mellitus	1
DB00915	DOID:1094	Amantadine	attention deficit hyperactivity disorder	1
DB00915	DOID:14330	Amantadine	Parkinson's disease	18
DB00915	DOID:2377	Amantadine	multiple sclerosis	1
DB00915	DOID:5419	Amantadine	schizophrenia	3
DB00915	DOID:9352	Amantadine	type 2 diabetes mellitus	1
DB00916	DOID:0060073	Metronidazole	lymphatic system cancer	1
DB00916	DOID:10283	Metronidazole	prostate cancer	11
DB00916	DOID:10534	Metronidazole	stomach cancer	2
DB00916	DOID:11054	Metronidazole	urinary bladder cancer	1
DB00916	DOID:11934	Metronidazole	head and neck cancer	1
DB00916	DOID:1324	Metronidazole	lung cancer	3
DB00916	DOID:14221	Metronidazole	metabolic syndrome X	1
DB00916	DOID:14268	Metronidazole	sclerosing cholangitis	1
DB00916	DOID:1612	Metronidazole	breast cancer	7
DB00916	DOID:1781	Metronidazole	thyroid cancer	1
DB00916	DOID:1793	Metronidazole	pancreatic cancer	2
DB00916	DOID:1909	Metronidazole	melanoma	1
DB00916	DOID:1993	Metronidazole	rectum cancer	3
DB00916	DOID:2355	Metronidazole	anemia	2
DB00916	DOID:2531	Metronidazole	hematologic cancer	4
DB00916	DOID:2994	Metronidazole	germ cell cancer	2
DB00916	DOID:2998	Metronidazole	testicular cancer	2
DB00916	DOID:3121	Metronidazole	gallbladder cancer	2
DB00916	DOID:3393	Metronidazole	coronary artery disease	1
DB00916	DOID:3571	Metronidazole	liver cancer	3
DB00916	DOID:363	Metronidazole	uterine cancer	1
DB00916	DOID:4362	Metronidazole	cervical cancer	1
DB00916	DOID:4606	Metronidazole	bile duct cancer	1
DB00916	DOID:4989	Metronidazole	pancreatitis	1
DB00916	DOID:824	Metronidazole	periodontitis	15
DB00916	DOID:8398	Metronidazole	osteoarthritis	1
DB00916	DOID:8577	Metronidazole	ulcerative colitis	4
DB00916	DOID:8778	Metronidazole	Crohn's disease	5
DB00916	DOID:8850	Metronidazole	salivary gland cancer	1
DB00916	DOID:9352	Metronidazole	type 2 diabetes mellitus	1
DB00916	DOID:9970	Metronidazole	obesity	1
DB00917	DOID:6364	Dinoprostone	migraine	2
DB00918	DOID:6364	Almotriptan	migraine	6
DB00920	DOID:3310	Ketotifen	atopic dermatitis	2
DB00921	DOID:0050425	Buprenorphine	restless legs syndrome	1
DB00921	DOID:0050742	Buprenorphine	nicotine dependence	1
DB00921	DOID:1595	Buprenorphine	endogenous depression	6
DB00921	DOID:635	Buprenorphine	acquired immunodeficiency syndrome	4
DB00921	DOID:7148	Buprenorphine	rheumatoid arthritis	2
DB00921	DOID:8398	Buprenorphine	osteoarthritis	16
DB00921	DOID:90	Buprenorphine	degenerative disc disease	1
DB00922	DOID:332	Levosimendan	amyotrophic lateral sclerosis	1
DB00922	DOID:3393	Levosimendan	coronary artery disease	4
DB00924	DOID:6364	Cyclobenzaprine	migraine	1
DB00927	DOID:1324	Famotidine	lung cancer	1
DB00927	DOID:1781	Famotidine	thyroid cancer	1
DB00927	DOID:3393	Famotidine	coronary artery disease	3
DB00927	DOID:5419	Famotidine	schizophrenia	2
DB00927	DOID:635	Famotidine	acquired immunodeficiency syndrome	1
DB00927	DOID:7148	Famotidine	rheumatoid arthritis	1
DB00927	DOID:8893	Famotidine	psoriasis	1
DB00928	DOID:0060073	Azacitidine	lymphatic system cancer	7
DB00928	DOID:10283	Azacitidine	prostate cancer	2
DB00928	DOID:10534	Azacitidine	stomach cancer	1
DB00928	DOID:1115	Azacitidine	sarcoma	1
DB00928	DOID:11934	Azacitidine	head and neck cancer	3
DB00928	DOID:1324	Azacitidine	lung cancer	12
DB00928	DOID:1612	Azacitidine	breast cancer	5
DB00928	DOID:1781	Azacitidine	thyroid cancer	1
DB00928	DOID:1790	Azacitidine	malignant mesothelioma	1
DB00928	DOID:1793	Azacitidine	pancreatic cancer	1
DB00928	DOID:184	Azacitidine	bone cancer	1
DB00928	DOID:1909	Azacitidine	melanoma	4
DB00928	DOID:1993	Azacitidine	rectum cancer	1
DB00928	DOID:2355	Azacitidine	anemia	3
DB00928	DOID:2394	Azacitidine	ovarian cancer	2
DB00928	DOID:2531	Azacitidine	hematologic cancer	224
DB00928	DOID:263	Azacitidine	kidney cancer	4
DB00928	DOID:3070	Azacitidine	malignant glioma	1
DB00928	DOID:5041	Azacitidine	esophageal cancer	1
DB00929	DOID:10763	Misoprostol	hypertension	3
DB00929	DOID:11714	Misoprostol	gestational diabetes	1
DB00929	DOID:13223	Misoprostol	uterine fibroid	1
DB00929	DOID:3393	Misoprostol	coronary artery disease	1
DB00929	DOID:7147	Misoprostol	ankylosing spondylitis	1
DB00929	DOID:7148	Misoprostol	rheumatoid arthritis	1
DB00929	DOID:8398	Misoprostol	osteoarthritis	1
DB00932	DOID:635	Tipranavir	acquired immunodeficiency syndrome	2
DB00935	DOID:10763	Oxymetazoline	hypertension	5
DB00935	DOID:13223	Oxymetazoline	uterine fibroid	1
DB00935	DOID:9744	Oxymetazoline	type 1 diabetes mellitus	1
DB00935	DOID:9835	Oxymetazoline	refractive error	1
DB00936	DOID:0050742	Salicylic acid	nicotine dependence	4
DB00936	DOID:10283	Salicylic acid	prostate cancer	4
DB00936	DOID:10763	Salicylic acid	hypertension	14
DB00936	DOID:10941	Salicylic acid	intracranial aneurysm	3
DB00936	DOID:11054	Salicylic acid	urinary bladder cancer	1
DB00936	DOID:1115	Salicylic acid	sarcoma	1
DB00936	DOID:11612	Salicylic acid	polycystic ovary syndrome	1
DB00936	DOID:11934	Salicylic acid	head and neck cancer	1
DB00936	DOID:1324	Salicylic acid	lung cancer	3
DB00936	DOID:13378	Salicylic acid	Kawasaki disease	1
DB00936	DOID:14221	Salicylic acid	metabolic syndrome X	1
DB00936	DOID:1595	Salicylic acid	endogenous depression	1
DB00936	DOID:1612	Salicylic acid	breast cancer	5
DB00936	DOID:1936	Salicylic acid	atherosclerosis	18
DB00936	DOID:216	Salicylic acid	dental caries	3
DB00936	DOID:2355	Salicylic acid	anemia	1
DB00936	DOID:2377	Salicylic acid	multiple sclerosis	3
DB00936	DOID:2394	Salicylic acid	ovarian cancer	1
DB00936	DOID:2531	Salicylic acid	hematologic cancer	8
DB00936	DOID:2841	Salicylic acid	asthma	2
DB00936	DOID:3070	Salicylic acid	malignant glioma	1
DB00936	DOID:3083	Salicylic acid	chronic obstructive pulmonary disease	2
DB00936	DOID:3312	Salicylic acid	bipolar disorder	2
DB00936	DOID:3393	Salicylic acid	coronary artery disease	94
DB00936	DOID:3571	Salicylic acid	liver cancer	2
DB00936	DOID:5041	Salicylic acid	esophageal cancer	4
DB00936	DOID:5419	Salicylic acid	schizophrenia	3
DB00936	DOID:6364	Salicylic acid	migraine	6
DB00936	DOID:7147	Salicylic acid	ankylosing spondylitis	1
DB00936	DOID:7148	Salicylic acid	rheumatoid arthritis	1
DB00936	DOID:784	Salicylic acid	chronic kidney failure	2
DB00936	DOID:824	Salicylic acid	periodontitis	1
DB00936	DOID:8398	Salicylic acid	osteoarthritis	2
DB00936	DOID:8893	Salicylic acid	psoriasis	4
DB00936	DOID:9008	Salicylic acid	psoriatic arthritis	1
DB00936	DOID:9074	Salicylic acid	systemic lupus erythematosus	3
DB00936	DOID:9206	Salicylic acid	Barrett's esophagus	4
DB00936	DOID:9352	Salicylic acid	type 2 diabetes mellitus	18
DB00936	DOID:9744	Salicylic acid	type 1 diabetes mellitus	2
DB00936	DOID:9970	Salicylic acid	obesity	1
DB00939	DOID:1319	Meclofenamic acid	brain cancer	1
DB00943	DOID:1115	Zalcitabine	sarcoma	1
DB00943	DOID:635	Zalcitabine	acquired immunodeficiency syndrome	13
DB00945	DOID:0050742	Acetylsalicylic acid	nicotine dependence	4
DB00945	DOID:10283	Acetylsalicylic acid	prostate cancer	4
DB00945	DOID:10763	Acetylsalicylic acid	hypertension	13
DB00945	DOID:10941	Acetylsalicylic acid	intracranial aneurysm	3
DB00945	DOID:11054	Acetylsalicylic acid	urinary bladder cancer	1
DB00945	DOID:1115	Acetylsalicylic acid	sarcoma	1
DB00945	DOID:11934	Acetylsalicylic acid	head and neck cancer	1
DB00945	DOID:1324	Acetylsalicylic acid	lung cancer	3
DB00945	DOID:13378	Acetylsalicylic acid	Kawasaki disease	1
DB00945	DOID:14221	Acetylsalicylic acid	metabolic syndrome X	1
DB00945	DOID:1595	Acetylsalicylic acid	endogenous depression	1
DB00945	DOID:1612	Acetylsalicylic acid	breast cancer	5
DB00945	DOID:1936	Acetylsalicylic acid	atherosclerosis	17
DB00945	DOID:2377	Acetylsalicylic acid	multiple sclerosis	2
DB00945	DOID:2394	Acetylsalicylic acid	ovarian cancer	1
DB00945	DOID:2531	Acetylsalicylic acid	hematologic cancer	4
DB00945	DOID:2841	Acetylsalicylic acid	asthma	2
DB00945	DOID:3070	Acetylsalicylic acid	malignant glioma	1
DB00945	DOID:3083	Acetylsalicylic acid	chronic obstructive pulmonary disease	2
DB00945	DOID:3312	Acetylsalicylic acid	bipolar disorder	2
DB00945	DOID:3393	Acetylsalicylic acid	coronary artery disease	93
DB00945	DOID:3571	Acetylsalicylic acid	liver cancer	2
DB00945	DOID:5041	Acetylsalicylic acid	esophageal cancer	4
DB00945	DOID:5419	Acetylsalicylic acid	schizophrenia	1
DB00945	DOID:6364	Acetylsalicylic acid	migraine	6
DB00945	DOID:7147	Acetylsalicylic acid	ankylosing spondylitis	1
DB00945	DOID:7148	Acetylsalicylic acid	rheumatoid arthritis	1
DB00945	DOID:784	Acetylsalicylic acid	chronic kidney failure	2
DB00945	DOID:824	Acetylsalicylic acid	periodontitis	1
DB00945	DOID:8398	Acetylsalicylic acid	osteoarthritis	2
DB00945	DOID:9008	Acetylsalicylic acid	psoriatic arthritis	1
DB00945	DOID:9074	Acetylsalicylic acid	systemic lupus erythematosus	3
DB00945	DOID:9206	Acetylsalicylic acid	Barrett's esophagus	4
DB00945	DOID:9352	Acetylsalicylic acid	type 2 diabetes mellitus	15
DB00945	DOID:9744	Acetylsalicylic acid	type 1 diabetes mellitus	1
DB00946	DOID:1909	Phenprocoumon	melanoma	1
DB00946	DOID:1936	Phenprocoumon	atherosclerosis	1
DB00946	DOID:3393	Phenprocoumon	coronary artery disease	1
DB00947	DOID:0060073	Fulvestrant	lymphatic system cancer	2
DB00947	DOID:10283	Fulvestrant	prostate cancer	3
DB00947	DOID:1324	Fulvestrant	lung cancer	6
DB00947	DOID:1612	Fulvestrant	breast cancer	119
DB00947	DOID:1790	Fulvestrant	malignant mesothelioma	1
DB00947	DOID:2531	Fulvestrant	hematologic cancer	2
DB00947	DOID:9074	Fulvestrant	systemic lupus erythematosus	1
DB00949	DOID:3312	Felbamate	bipolar disorder	1
DB00950	DOID:2841	Fexofenadine	asthma	3
DB00950	DOID:3310	Fexofenadine	atopic dermatitis	1
DB00951	DOID:635	Isoniazid	acquired immunodeficiency syndrome	8
DB00952	DOID:6364	Naratriptan	migraine	4
DB00953	DOID:6364	Rizatriptan	migraine	27
DB00956	DOID:10652	Hydrocodone	Alzheimer's disease	1
DB00956	DOID:8398	Hydrocodone	osteoarthritis	5
DB00957	DOID:11476	Norgestimate	osteoporosis	1
DB00957	DOID:3393	Norgestimate	coronary artery disease	1
DB00957	DOID:635	Norgestimate	acquired immunodeficiency syndrome	1
DB00958	DOID:0060073	Carboplatin	lymphatic system cancer	21
DB00958	DOID:0060119	Carboplatin	pharynx cancer	1
DB00958	DOID:10283	Carboplatin	prostate cancer	21
DB00958	DOID:10534	Carboplatin	stomach cancer	13
DB00958	DOID:11054	Carboplatin	urinary bladder cancer	20
DB00958	DOID:1115	Carboplatin	sarcoma	6
DB00958	DOID:11239	Carboplatin	appendix cancer	2
DB00958	DOID:11819	Carboplatin	ureter cancer	9
DB00958	DOID:119	Carboplatin	vaginal cancer	2
DB00958	DOID:1192	Carboplatin	peripheral nervous system neoplasm	16
DB00958	DOID:11934	Carboplatin	head and neck cancer	62
DB00958	DOID:1245	Carboplatin	vulva cancer	2
DB00958	DOID:1319	Carboplatin	brain cancer	32
DB00958	DOID:1324	Carboplatin	lung cancer	507
DB00958	DOID:1612	Carboplatin	breast cancer	233
DB00958	DOID:1725	Carboplatin	peritoneum cancer	82
DB00958	DOID:1781	Carboplatin	thyroid cancer	3
DB00958	DOID:1790	Carboplatin	malignant mesothelioma	7
DB00958	DOID:1793	Carboplatin	pancreatic cancer	6
DB00958	DOID:184	Carboplatin	bone cancer	3
DB00958	DOID:1909	Carboplatin	melanoma	23
DB00958	DOID:1964	Carboplatin	fallopian tube cancer	78
DB00958	DOID:1993	Carboplatin	rectum cancer	1
DB00958	DOID:2174	Carboplatin	ocular cancer	19
DB00958	DOID:2355	Carboplatin	anemia	1
DB00958	DOID:2394	Carboplatin	ovarian cancer	230
DB00958	DOID:2531	Carboplatin	hematologic cancer	54
DB00958	DOID:2596	Carboplatin	larynx cancer	7
DB00958	DOID:263	Carboplatin	kidney cancer	15
DB00958	DOID:2994	Carboplatin	germ cell cancer	24
DB00958	DOID:2998	Carboplatin	testicular cancer	15
DB00958	DOID:3070	Carboplatin	malignant glioma	17
DB00958	DOID:3121	Carboplatin	gallbladder cancer	3
DB00958	DOID:3277	Carboplatin	thymus cancer	2
DB00958	DOID:3571	Carboplatin	liver cancer	10
DB00958	DOID:363	Carboplatin	uterine cancer	37
DB00958	DOID:3953	Carboplatin	adrenal gland cancer	1
DB00958	DOID:4045	Carboplatin	muscle cancer	3
DB00958	DOID:4159	Carboplatin	skin cancer	1
DB00958	DOID:4362	Carboplatin	cervical cancer	28
DB00958	DOID:4606	Carboplatin	bile duct cancer	5
DB00958	DOID:5041	Carboplatin	esophageal cancer	42
DB00958	DOID:5612	Carboplatin	spinal cancer	1
DB00958	DOID:635	Carboplatin	acquired immunodeficiency syndrome	1
DB00958	DOID:8850	Carboplatin	salivary gland cancer	6
DB00959	DOID:0060073	Methylprednisolone	lymphatic system cancer	22
DB00959	DOID:1024	Methylprednisolone	leprosy	4
DB00959	DOID:10283	Methylprednisolone	prostate cancer	20
DB00959	DOID:10608	Methylprednisolone	celiac disease	1
DB00959	DOID:10976	Methylprednisolone	membranous glomerulonephritis	4
DB00959	DOID:11555	Methylprednisolone	Fuchs' endothelial dystrophy	2
DB00959	DOID:11612	Methylprednisolone	polycystic ovary syndrome	1
DB00959	DOID:1192	Methylprednisolone	peripheral nervous system neoplasm	6
DB00959	DOID:1312	Methylprednisolone	focal segmental glomerulosclerosis	1
DB00959	DOID:13241	Methylprednisolone	Behcet's disease	2
DB00959	DOID:14221	Methylprednisolone	metabolic syndrome X	1
DB00959	DOID:1612	Methylprednisolone	breast cancer	5
DB00959	DOID:1686	Methylprednisolone	glaucoma	5
DB00959	DOID:1725	Methylprednisolone	peritoneum cancer	2
DB00959	DOID:1826	Methylprednisolone	epilepsy syndrome	4
DB00959	DOID:184	Methylprednisolone	bone cancer	1
DB00959	DOID:1909	Methylprednisolone	melanoma	1
DB00959	DOID:1936	Methylprednisolone	atherosclerosis	2
DB00959	DOID:1964	Methylprednisolone	fallopian tube cancer	1
DB00959	DOID:2043	Methylprednisolone	hepatitis B	2
DB00959	DOID:2355	Methylprednisolone	anemia	16
DB00959	DOID:2377	Methylprednisolone	multiple sclerosis	28
DB00959	DOID:2394	Methylprednisolone	ovarian cancer	1
DB00959	DOID:2531	Methylprednisolone	hematologic cancer	127
DB00959	DOID:263	Methylprednisolone	kidney cancer	2
DB00959	DOID:2841	Methylprednisolone	asthma	12
DB00959	DOID:2986	Methylprednisolone	IgA glomerulonephritis	9
DB00959	DOID:2994	Methylprednisolone	germ cell cancer	2
DB00959	DOID:2998	Methylprednisolone	testicular cancer	2
DB00959	DOID:3083	Methylprednisolone	chronic obstructive pulmonary disease	12
DB00959	DOID:3277	Methylprednisolone	thymus cancer	1
DB00959	DOID:3310	Methylprednisolone	atopic dermatitis	5
DB00959	DOID:332	Methylprednisolone	amyotrophic lateral sclerosis	1
DB00959	DOID:4045	Methylprednisolone	muscle cancer	1
DB00959	DOID:418	Methylprednisolone	systemic scleroderma	4
DB00959	DOID:635	Methylprednisolone	acquired immunodeficiency syndrome	2
DB00959	DOID:6364	Methylprednisolone	migraine	1
DB00959	DOID:7147	Methylprednisolone	ankylosing spondylitis	2
DB00959	DOID:7148	Methylprednisolone	rheumatoid arthritis	29
DB00959	DOID:7693	Methylprednisolone	abdominal aortic aneurysm	1
DB00959	DOID:784	Methylprednisolone	chronic kidney failure	7
DB00959	DOID:8398	Methylprednisolone	osteoarthritis	17
DB00959	DOID:8577	Methylprednisolone	ulcerative colitis	5
DB00959	DOID:8778	Methylprednisolone	Crohn's disease	5
DB00959	DOID:8893	Methylprednisolone	psoriasis	1
DB00959	DOID:90	Methylprednisolone	degenerative disc disease	1
DB00959	DOID:9074	Methylprednisolone	systemic lupus erythematosus	9
DB00959	DOID:9206	Methylprednisolone	Barrett's esophagus	1
DB00959	DOID:9352	Methylprednisolone	type 2 diabetes mellitus	1
DB00959	DOID:986	Methylprednisolone	alopecia areata	2
DB00960	DOID:1595	Pindolol	endogenous depression	3
DB00961	DOID:90	Mepivacaine	degenerative disc disease	1
DB00963	DOID:10871	Bromfenac	age related macular degeneration	1
DB00963	DOID:1686	Bromfenac	glaucoma	1
DB00964	DOID:1686	Apraclonidine	glaucoma	1
DB00966	DOID:10652	Telmisartan	Alzheimer's disease	2
DB00966	DOID:10763	Telmisartan	hypertension	103
