nct_id	compound_id	compound_name	disease_id	disease_name
NCT01510756	DB00398	Sorafenib	DOID:2531	hematologic cancer
NCT01534260	DB00398	Sorafenib	DOID:2531	hematologic cancer
NCT01561833	DB00398	Sorafenib	DOID:2531	hematologic cancer
NCT01576185	DB00398	Sorafenib	DOID:2531	hematologic cancer
NCT01578109	DB00398	Sorafenib	DOID:2531	hematologic cancer
NCT01861314	DB00398	Sorafenib	DOID:2531	hematologic cancer
NCT02196857	DB00398	Sorafenib	DOID:2531	hematologic cancer
NCT02270788	DB00398	Sorafenib	DOID:2531	hematologic cancer
NCT02474290	DB00398	Sorafenib	DOID:2531	hematologic cancer
NCT02530476	DB00398	Sorafenib	DOID:2531	hematologic cancer
NCT02728050	DB00398	Sorafenib	DOID:2531	hematologic cancer
NCT02605356	DB00202	Succinylcholine	DOID:2531	hematologic cancer
NCT00002524	DB01015	Sulfamethoxazole	DOID:2531	hematologic cancer
NCT00002571	DB01015	Sulfamethoxazole	DOID:2531	hematologic cancer
NCT00002850	DB01015	Sulfamethoxazole	DOID:2531	hematologic cancer
NCT00061945	DB01015	Sulfamethoxazole	DOID:2531	hematologic cancer
NCT01101412	DB01015	Sulfamethoxazole	DOID:2531	hematologic cancer
NCT02624440	DB01015	Sulfamethoxazole	DOID:2531	hematologic cancer
NCT01843179	DB00605	Sulindac	DOID:2531	hematologic cancer
NCT00387426	DB01268	Sunitinib	DOID:2531	hematologic cancer
NCT00392496	DB01268	Sunitinib	DOID:2531	hematologic cancer
NCT00398112	DB01268	Sunitinib	DOID:2531	hematologic cancer
NCT00451048	DB01268	Sunitinib	DOID:2531	hematologic cancer
NCT00514137	DB01268	Sunitinib	DOID:2531	hematologic cancer
NCT00700258	DB01268	Sunitinib	DOID:2531	hematologic cancer
NCT00783653	DB01268	Sunitinib	DOID:2531	hematologic cancer
NCT00890747	DB01268	Sunitinib	DOID:2531	hematologic cancer
NCT00002652	DB04786	Suramin	DOID:2531	hematologic cancer
NCT00002831	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00003572	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00006350	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00049504	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00089011	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00089037	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00096096	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00105001	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00109993	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00121186	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00133367	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00134017	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00144677	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00144703	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00255710	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00304720	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00313625	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00346359	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00382109	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00402558	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00406393	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00489203	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00498316	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00499889	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00516152	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00589563	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00709592	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00782379	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00787761	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00789776	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00827099	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00914940	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00928018	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01056614	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01116232	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01181271	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01323920	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01338987	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01342289	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01390402	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01471444	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01488253	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01491958	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01518153	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01532635	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01572662	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01629511	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01652014	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01701986	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01789255	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01790568	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01824693	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01875237	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01904136	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01951885	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT01983761	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT02061800	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT02158052	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT02208037	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT02220985	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT02294552	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT02345850	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT02441803	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT02446964	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT02528877	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT02556931	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT02593123	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT02627573	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT02661035	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT02663622	DB00864	Tacrolimus	DOID:2531	hematologic cancer
NCT00165308	DB00675	Tamoxifen	DOID:2531	hematologic cancer
NCT00779896	DB00799	Tazarotene	DOID:2531	hematologic cancer
NCT00003805	DB01606	Tazobactam	DOID:2531	hematologic cancer
NCT00044759	DB01606	Tazobactam	DOID:2531	hematologic cancer
NCT00195533	DB01606	Tazobactam	DOID:2531	hematologic cancer
NCT00003567	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT00004106	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT00068250	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT00083070	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT00098436	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT00098774	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT00109798	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT00248534	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT00416819	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT00455286	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT00471653	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT00503594	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT00611247	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT00687323	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT01139970	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT01235793	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT01458730	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT01550224	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT01851369	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT02113007	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT02116777	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT02203526	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT02399189	DB00853	Temozolomide	DOID:2531	hematologic cancer
NCT00004916	DB00444	Teniposide	DOID:2531	hematologic cancer
NCT00186875	DB00444	Teniposide	DOID:2531	hematologic cancer
NCT00853008	DB00444	Teniposide	DOID:2531	hematologic cancer
NCT01700946	DB00444	Teniposide	DOID:2531	hematologic cancer
NCT00002682	DB00759	Tetracycline	DOID:2531	hematologic cancer
NCT00003151	DB00759	Tetracycline	DOID:2531	hematologic cancer
NCT01010295	DB00759	Tetracycline	DOID:2531	hematologic cancer
NCT00004088	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00005834	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00006226	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00006890	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00008242	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00009984	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00015821	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00015912	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00015990	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00022581	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00022607	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00028886	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00030550	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00033332	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00038090	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00038233	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00040937	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00049374	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00049673	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00050843	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00052416	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00053001	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00053287	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00054158	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00057564	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00064337	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00081757	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00081939	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00083382	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00083408	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00083460	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00083538	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00083551	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00083577	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00083681	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00083694	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00083707	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00083876	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00083902	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00083915	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00089167	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00096018	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00097981	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00098475	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00104962	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00111748	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00112879	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00124579	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00124813	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00142116	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00142168	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00151281	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00179621	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00179647	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00179660	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00179673	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00182663	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00193544	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00205751	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00209014	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00215943	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00218855	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00222053	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00222105	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00227591	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00227682	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00232934	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00238238	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00256776	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00258245	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00263484	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00267059	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00271804	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00274820	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00287872	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00294632	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00319865	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00349115	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00352001	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00352365	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00352794	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00358020	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00367185	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00373646	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00378105	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00378209	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00405756	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00406978	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00415064	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00419250	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00420849	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00424047	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00432458	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00434239	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00438841	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00439231	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00443235	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00445692	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00445900	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00450801	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00452569	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00455910	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00458705	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00461747	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00463385	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00474188	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00477750	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00478777	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00478959	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00482261	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00507416	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00523848	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00531453	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00535873	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00536341	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00538733	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00538824	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00540007	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00551928	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00553644	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00560391	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00567229	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00572169	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00573391	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00574080	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00577096	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00577668	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00602459	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00602511	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00602641	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00602836	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00603447	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00609869	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00619684	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00628238	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00632359	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00633542	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00633594	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00642954	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00644228	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00644306	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00652041	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00655668	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00657488	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00689936	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00691704	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00695786	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00699842	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00704691	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00704704	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00720850	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00723658	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00727415	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00729118	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00734877	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00735930	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00738829	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00751296	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00759603	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00765245	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00769587	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00777881	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00777998	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00778752	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00783367	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00786851	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00792142	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00807599	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00812968	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00828802	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00829647	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00831766	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00833833	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00839059	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00840931	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00843882	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00847639	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00848328	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00864942	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00867308	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00874978	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00875667	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00885508	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00890929	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00891384	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00892346	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00899431	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00908232	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00910858	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00910897	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00910910	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00915408	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00923234	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00923663	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00934154	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00949364	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00958854	DB01041	Thalidomide	DOID:2531	hematologic cancer
NCT00961467	DB01041	Thalidomide	DOID:2531	hematologic cancer
